,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1053,5,2,6,3,4,7,6,7,5,7,8,10,8,5,2,9,10,13,10,8,5,10,11,7,4,4,6,9,8,12,3,7
1054,4,8,6,6,5,8,6,2,4,9,6,8,7,6,2,8,7,9,9,7,7,6,6,3,5,10,9,9,10,7,3,8
1055,4,6,5,8,4,8,7,12,2,6,9,8,8,6,0,8,4,1,5,2,3,7,6,7,4,7,7,10,7,6,2,8
1056,2,1,2,2,1,7,6,10,0,7,8,8,6,6,0,8,6,10,7,8,4,8,7,13,2,6,9,8,9,6,0,8
1057,4,8,6,6,5,10,6,6,4,6,7,5,7,5,2,5,3,3,5,2,3,7,6,3,4,9,7,8,7,5,1,8
1058,3,3,5,2,3,5,7,3,4,10,9,10,6,5,2,7,3,3,5,1,2,9,6,3,4,9,5,8,7,5,1,8
1059,6,7,8,6,8,8,8,4,4,7,6,7,10,8,5,5,5,10,7,6,4,13,2,5,2,12,1,9,6,3,1,8
1060,4,4,6,3,4,5,6,4,4,10,10,10,6,5,2,7,5,5,6,4,4,8,6,6,5,6,7,8,10,6,4,6
1061,7,9,10,6,6,10,5,2,6,9,4,7,8,6,2,8,2,3,3,1,2,6,6,6,4,7,7,10,6,5,1,9
1062,7,9,10,6,8,5,7,3,5,9,9,9,10,6,3,8,3,3,4,2,2,7,6,6,4,6,7,8,6,5,2,8
1063,2,3,4,2,2,8,6,3,4,9,6,8,6,5,1,7,5,5,6,8,4,7,7,12,2,7,9,8,8,6,0,8
1064,6,9,9,6,7,9,6,2,5,9,5,7,8,6,2,8,5,9,8,7,8,5,7,3,4,9,9,9,7,5,2,7
1065,5,10,6,8,4,7,7,12,2,7,9,8,8,6,0,8,4,7,5,5,3,8,7,12,1,6,9,8,8,6,0,8
1066,4,5,6,3,4,8,6,6,5,6,7,8,9,6,3,7,5,10,5,8,4,7,7,12,2,7,9,8,8,6,0,8
1067,6,8,9,6,5,10,6,3,5,9,4,6,8,6,2,8,2,1,2,1,1,7,6,10,0,7,8,8,6,6,0,8
1068,6,8,9,6,9,10,6,3,3,9,4,7,9,8,3,6,6,7,8,5,6,6,7,3,4,9,8,9,8,6,3,8
1069,4,7,4,5,3,7,7,12,1,7,9,8,8,6,0,8,5,9,6,7,4,8,7,13,2,6,9,8,8,6,0,8
1070,7,9,11,6,8,4,7,3,5,11,10,11,10,9,5,7,4,2,6,3,4,8,6,6,5,6,7,8,8,7,3,6
1071,3,2,4,3,3,8,6,5,3,7,7,9,9,5,1,8,15,15,15,8,7,9,11,6,4,4,6,10,11,13,2,6
1072,4,8,6,6,6,8,6,5,5,6,7,8,8,5,2,7,5,11,6,8,4,8,7,12,2,6,9,8,9,6,0,8
1073,2,0,3,1,1,8,6,10,0,7,9,8,7,6,0,8,6,10,9,8,8,7,7,2,4,9,7,8,8,6,2,8
1074,5,10,5,8,4,7,7,12,2,7,9,8,8,6,0,8,1,0,2,0,1,7,6,9,0,7,8,8,5,6,0,8
1075,5,2,7,4,5,8,6,6,5,6,7,7,10,6,3,6,5,7,7,6,8,5,7,5,4,6,5,8,11,7,5,9
1076,5,5,8,4,4,6,6,3,4,10,9,10,10,5,3,9,4,5,7,4,4,8,7,2,4,9,6,8,7,5,2,7
1077,4,3,4,4,3,7,7,12,1,7,9,8,8,6,0,8,5,5,6,4,4,8,6,6,5,6,7,7,10,6,4,6
1078,7,13,8,7,5,9,3,2,2,9,4,9,6,2,1,9,9,13,11,7,6,13,2,6,2,12,1,9,7,2,1,8
1079,7,9,11,6,8,4,7,3,5,11,10,11,10,9,5,7,7,11,9,8,10,7,10,7,5,7,7,9,8,10,7,12
1080,4,2,5,3,3,8,6,6,4,6,7,8,7,6,2,6,4,5,8,4,4,9,6,3,5,9,5,7,8,7,2,8
1081,3,4,5,3,3,8,6,3,4,9,6,8,6,5,2,8,15,15,15,8,7,9,11,6,4,4,6,10,11,13,2,6
1082,4,4,6,3,3,7,6,3,4,9,7,8,7,5,2,8,4,4,5,2,3,8,6,6,4,6,7,8,8,6,2,7
1083,6,5,6,8,4,7,7,13,2,7,9,8,9,6,0,8,5,10,5,8,4,8,7,12,2,6,9,8,8,6,0,8
1084,4,7,5,5,3,7,7,12,1,7,9,8,8,6,0,8,4,5,7,3,4,9,6,3,5,9,4,7,10,6,2,8
1085,7,11,9,8,11,7,8,6,4,7,6,8,8,10,9,11,2,3,3,2,2,7,6,6,3,7,7,8,5,5,1,8
1086,2,1,3,2,1,8,6,10,1,6,9,8,7,5,0,8,4,8,4,6,3,8,7,12,1,6,9,8,8,6,0,8
1087,6,11,8,8,11,7,8,6,4,7,6,8,6,9,8,8,6,9,8,7,6,8,6,2,5,9,6,8,8,6,2,8
1088,3,2,5,4,4,9,6,6,4,6,7,6,7,6,2,5,4,5,6,4,6,6,8,5,3,6,5,8,9,7,4,8
1089,3,5,4,4,4,8,6,6,4,7,7,8,7,5,2,7,6,8,9,6,9,10,6,3,3,9,4,7,9,8,3,6
1090,5,7,7,5,5,8,7,2,4,9,7,8,7,6,2,8,4,4,7,3,3,7,7,3,5,9,7,8,9,7,2,7
1091,6,7,9,5,6,5,7,3,4,10,10,10,10,6,4,8,5,10,6,8,4,8,7,13,2,6,9,8,8,6,0,8
1092,5,8,7,6,6,9,7,6,5,6,7,4,10,7,4,5,5,9,6,7,6,8,6,6,5,6,7,8,8,6,2,7
1093,5,9,6,6,6,8,5,11,0,6,9,8,7,5,0,7,3,5,6,4,4,5,6,3,4,10,10,10,6,5,2,7
1094,5,9,8,7,6,4,7,3,4,10,10,10,8,6,3,7,3,2,5,3,3,7,6,6,5,6,7,7,8,6,2,7
1095,5,2,7,4,5,8,6,6,5,6,7,7,10,6,3,6,2,0,2,1,1,7,6,10,0,7,8,8,6,6,0,8
1096,6,5,9,4,8,9,7,5,5,7,6,8,12,9,6,4,7,10,9,8,11,8,6,6,5,7,5,8,6,9,8,8
1097,6,11,10,8,14,8,7,3,3,8,4,7,12,4,4,6,2,1,3,2,1,7,6,10,1,7,9,8,7,6,0,8
1098,6,10,9,8,7,7,7,2,5,9,8,8,9,7,3,8,8,10,11,8,8,9,6,2,5,9,6,7,8,6,2,8
1099,4,7,6,5,4,4,7,4,5,10,11,10,6,5,2,6,4,8,6,6,6,7,7,2,4,9,7,8,7,6,2,8
1100,6,9,9,8,11,7,7,4,3,6,6,8,10,9,5,5,2,0,3,1,1,8,6,10,0,7,9,8,7,6,0,8
1101,2,0,2,1,1,7,6,10,0,7,8,8,6,6,0,8,6,9,10,7,12,7,5,3,2,7,5,8,15,7,4,6
1102,6,9,8,7,9,7,9,7,5,7,6,8,10,10,8,6,5,9,5,6,3,7,7,12,2,8,9,8,8,6,0,8
1103,6,9,7,4,4,7,3,3,2,8,4,10,7,3,1,9,3,1,3,1,1,8,6,11,0,7,9,8,7,6,0,8
1104,3,3,5,2,3,9,6,3,4,9,5,7,6,5,1,8,6,11,8,8,11,7,8,6,4,7,6,8,6,9,8,8
1105,4,8,5,6,5,8,5,11,1,6,9,8,8,5,1,6,6,8,9,6,9,10,6,3,3,9,4,7,9,8,3,6
1106,4,5,6,4,6,6,8,5,3,6,5,8,9,7,4,8,6,7,9,5,6,9,6,2,5,9,5,7,8,4,2,8
1107,5,7,6,5,7,7,9,6,5,7,6,8,8,8,5,7,4,7,6,5,8,11,7,3,4,8,4,7,5,5,2,6
1108,5,8,8,6,7,9,7,2,4,9,5,7,7,7,2,8,6,5,9,4,8,9,7,5,5,7,6,8,12,9,6,4
1109,4,5,7,3,4,7,6,3,4,9,7,8,7,5,2,8,8,12,10,7,5,9,4,3,2,10,2,9,10,1,1,8
1110,7,10,10,8,7,5,6,3,5,9,9,9,8,5,2,8,3,6,4,4,4,7,5,10,0,6,8,8,6,5,0,7
1111,10,14,12,8,7,9,3,3,2,9,3,10,11,0,2,8,3,3,4,2,3,8,6,7,4,7,7,8,7,5,1,8
1112,3,5,6,4,4,9,6,2,4,9,4,6,8,5,2,8,5,11,9,8,12,7,5,3,2,7,5,8,14,6,4,7
1113,7,9,10,7,6,4,7,3,5,10,10,10,8,5,2,7,4,10,5,8,6,8,5,11,1,6,8,8,8,5,1,5
1114,5,5,6,4,4,7,6,6,5,6,7,9,9,6,2,8,5,9,6,4,4,6,4,2,2,8,4,10,7,3,1,9
1115,5,10,6,8,6,8,6,11,1,6,8,8,9,5,2,5,2,0,2,0,1,7,6,10,0,7,9,8,6,6,0,8
1116,6,8,9,6,7,8,7,2,5,9,6,8,9,6,2,8,5,9,6,5,3,14,2,4,3,12,1,9,5,4,0,9
1117,7,6,9,5,9,7,7,5,4,6,5,8,10,8,5,5,5,8,7,6,6,8,7,2,4,9,7,8,7,6,2,8
1118,4,7,5,5,3,6,7,12,1,8,9,8,8,6,0,8,8,11,10,8,13,7,7,7,4,7,5,8,7,11,9,8
1119,6,11,9,9,10,9,7,5,5,6,7,6,10,9,3,6,5,5,6,4,4,7,6,6,5,6,7,9,9,6,2,8
1120,5,7,5,5,4,7,5,11,0,8,8,8,8,5,1,10,4,9,5,6,3,7,7,12,1,7,9,8,8,6,0,8
1121,1,0,2,0,0,7,6,9,0,7,8,8,5,6,0,8,5,5,6,4,4,8,6,6,5,6,7,8,10,6,4,6
1122,6,9,8,7,8,7,7,5,5,6,7,8,9,7,3,7,4,2,5,3,4,8,6,6,4,7,7,9,9,5,2,8
1123,4,7,8,5,8,10,4,2,1,9,4,9,8,6,2,6,6,8,9,7,10,6,8,5,3,6,5,8,13,9,5,8
1124,4,6,5,4,3,8,7,12,1,6,9,8,8,6,0,8,6,8,9,6,5,10,6,3,5,9,4,6,8,6,2,8
1125,4,11,5,8,7,7,6,10,1,7,8,8,8,4,0,8,5,9,5,6,6,8,5,11,0,6,8,8,8,6,1,6
1126,6,10,8,7,6,11,5,3,4,9,3,6,8,6,2,9,2,3,4,1,2,5,6,3,4,10,10,10,4,7,1,7
1127,5,11,7,8,9,8,7,6,5,6,7,8,8,6,2,8,5,9,8,6,10,7,7,3,2,7,4,8,15,6,3,7
1128,8,10,12,8,9,4,8,3,5,10,10,10,13,8,5,8,5,7,7,5,4,6,6,3,5,10,9,9,7,5,2,8
1129,4,9,5,6,3,7,7,12,1,7,9,8,8,6,0,8,5,9,7,6,7,9,7,5,5,6,7,5,8,7,3,5
1130,4,2,5,3,4,9,6,6,4,6,7,6,9,6,3,6,3,1,4,2,1,8,7,11,1,7,9,8,7,6,0,8
1131,7,9,10,6,6,10,5,2,6,9,4,7,8,6,2,8,7,10,10,8,6,10,5,2,5,9,4,7,8,6,2,9
1132,1,0,2,0,0,7,6,9,0,7,8,8,5,6,0,8,6,9,9,6,7,9,6,2,5,9,5,7,8,6,2,8
1133,2,3,4,2,2,6,6,3,3,9,8,9,5,5,1,8,6,8,9,7,10,8,7,4,5,7,6,7,12,8,6,4
1134,3,1,4,2,1,7,7,11,1,7,9,8,7,6,0,8,1,0,2,0,1,7,6,9,0,7,8,8,5,6,0,8
1135,4,7,4,5,3,8,7,12,1,6,9,8,8,6,0,8,5,9,7,6,7,9,7,5,5,6,7,6,10,7,4,6
1136,3,4,4,2,3,7,6,6,4,6,7,8,6,6,2,8,4,10,5,8,6,7,5,11,1,7,9,8,9,5,2,8
1137,4,5,7,3,4,5,7,3,4,10,10,10,9,7,3,8,6,7,8,5,6,6,7,3,4,9,8,9,8,6,3,8
1138,7,10,9,8,8,8,6,6,5,6,8,8,9,6,2,7,5,9,5,6,6,7,5,11,0,7,8,8,7,5,1,9
1139,7,10,9,8,9,9,7,6,5,6,7,6,11,8,4,5,4,8,4,6,3,8,7,12,1,6,9,8,8,6,0,8
1140,6,10,8,8,8,6,6,6,5,7,8,11,8,6,2,9,7,10,10,8,6,10,5,2,5,9,4,7,8,6,2,9
1141,3,2,5,4,4,9,6,6,4,6,7,6,7,6,2,5,8,12,10,7,5,9,4,3,2,10,2,9,10,1,1,8
1142,4,9,6,7,6,8,6,6,4,7,7,8,8,5,2,7,5,5,7,4,5,8,6,6,5,7,7,8,9,6,3,7
1143,4,6,7,4,5,4,7,3,4,11,10,10,5,7,2,6,5,9,6,7,6,7,5,11,1,7,9,8,9,5,2,8
1144,6,11,10,8,14,8,7,3,3,8,4,7,12,4,4,6,3,3,5,1,2,9,6,3,4,9,5,8,7,5,1,8
1145,10,14,10,8,5,9,11,6,5,4,6,9,10,11,2,7,5,8,8,6,5,3,7,4,5,11,12,11,6,9,3,7
1146,4,4,6,3,4,6,6,3,4,10,9,9,7,6,2,9,5,10,8,8,6,6,6,3,4,9,9,9,8,5,2,7
1147,4,5,5,3,4,8,6,6,4,7,7,8,8,5,2,7,3,7,4,5,4,7,6,5,4,7,7,11,6,5,1,10
1148,8,12,9,6,5,3,8,5,6,4,2,11,8,8,2,8,3,7,5,5,5,8,7,5,4,6,7,8,7,6,2,7
1149,3,7,4,5,3,7,6,11,1,8,9,8,7,6,0,8,9,11,12,8,8,4,6,4,5,10,11,11,11,6,4,8
1150,4,7,8,5,8,10,4,2,1,9,4,9,8,6,2,6,5,10,6,8,4,7,7,12,2,7,9,8,8,6,0,8
1151,7,10,10,8,6,10,5,2,5,9,4,7,8,6,2,9,6,9,9,6,6,5,7,3,5,10,10,9,8,6,3,8
1152,5,7,8,5,5,8,6,2,5,9,6,8,8,6,2,8,5,9,7,6,7,9,7,5,5,6,7,5,8,7,3,5
1153,3,6,4,4,2,8,6,11,1,6,9,8,7,6,0,8,6,9,8,5,4,9,3,3,2,9,3,9,8,2,1,9
1154,5,6,7,5,8,7,7,4,4,7,6,8,10,8,5,6,3,4,5,3,3,8,6,2,4,8,5,7,8,7,2,8
1155,3,1,4,2,3,8,6,6,4,6,7,8,7,5,2,8,3,4,6,3,3,7,6,3,4,9,7,8,7,5,1,8
1156,5,5,8,3,4,10,6,3,5,9,5,7,10,6,2,8,5,10,6,8,4,7,7,12,2,7,9,8,9,6,0,8
1157,4,6,4,4,2,8,7,12,1,6,9,8,8,6,0,8,6,11,8,8,11,7,8,6,4,7,6,8,6,9,8,8
1158,6,5,6,8,4,7,7,13,2,7,9,8,9,6,0,8,3,1,4,2,1,7,7,11,1,7,9,8,7,6,0,8
1159,5,9,6,7,6,8,6,6,5,6,7,8,8,6,2,7,4,7,5,5,5,8,7,5,5,6,6,5,8,7,2,6
1160,2,3,4,2,2,7,6,3,4,9,7,8,6,5,1,8,8,10,11,7,9,5,7,3,5,9,9,9,9,7,3,8
1161,5,7,7,6,8,6,8,5,3,6,5,8,10,8,5,7,3,4,6,3,3,7,6,3,4,9,7,8,7,5,1,8
1162,2,3,3,1,2,6,6,6,4,7,7,10,6,5,1,9,6,9,8,6,8,7,7,6,5,6,7,9,8,6,2,8
1163,4,11,5,8,7,7,6,10,1,7,8,8,8,4,0,8,4,7,6,5,5,7,6,6,5,7,7,9,8,5,2,9
1164,13,14,13,8,6,5,9,5,7,4,3,11,9,9,2,8,7,9,10,7,8,6,7,3,5,9,8,9,10,7,3,8
1165,2,3,4,2,3,7,6,3,4,9,7,8,6,5,1,8,5,6,7,4,5,10,6,2,4,9,4,7,7,6,2,8
1166,6,7,8,5,6,8,6,2,5,9,8,8,8,4,2,7,3,4,5,3,3,8,6,6,4,7,7,8,7,5,2,7
1167,7,8,10,7,11,8,8,4,3,6,6,7,12,7,6,7,5,9,6,4,3,7,3,3,2,7,4,10,6,3,2,8
1168,6,5,9,4,8,9,7,5,5,7,6,8,12,9,6,4,3,3,4,2,2,8,6,6,3,6,7,8,6,6,1,7
1169,6,9,10,7,11,10,5,3,2,9,4,8,11,6,4,7,2,1,3,2,1,7,6,10,1,7,9,8,7,6,0,8
1170,3,4,5,3,3,8,6,3,4,9,6,8,6,5,2,8,4,7,8,5,8,10,4,2,1,9,4,9,8,6,2,6
1171,6,10,9,8,9,7,6,5,5,7,7,11,14,6,2,9,4,9,6,7,6,8,6,6,4,7,7,8,8,5,2,7
1172,4,4,8,3,4,7,6,3,4,9,8,9,8,6,2,8,5,10,6,8,4,7,7,12,2,7,9,8,9,6,0,8
1173,2,0,3,1,1,8,6,10,0,7,9,8,7,6,0,8,6,11,9,8,11,7,8,6,4,7,6,8,6,9,9,8
1174,3,4,4,3,3,8,6,6,3,7,7,8,7,5,2,7,3,4,6,3,3,7,6,3,4,9,8,9,7,5,2,9
1175,6,9,9,7,6,5,6,3,5,10,9,9,8,5,2,7,3,4,5,3,3,5,6,3,4,9,9,10,7,5,2,8
1176,6,7,9,5,6,8,6,2,5,9,6,7,8,6,2,7,3,7,4,5,4,9,6,5,4,6,7,6,7,5,2,6
1177,6,8,9,6,7,8,7,2,5,9,6,8,9,6,2,8,5,8,7,6,6,8,7,2,4,9,7,8,7,6,2,8
1178,6,9,10,7,11,10,5,3,2,9,4,8,11,6,4,7,5,10,7,8,7,8,6,5,5,6,8,7,8,6,2,7
1179,5,5,6,4,5,8,6,6,5,7,7,8,9,6,3,7,7,6,9,5,9,7,8,5,4,6,5,8,13,7,5,8
1180,4,7,4,5,3,7,7,12,1,7,9,8,8,6,0,8,8,11,12,8,8,5,7,3,5,10,10,10,12,6,4,8
1181,3,7,4,5,3,8,7,11,1,6,9,8,8,6,0,8,4,9,5,7,6,7,6,10,1,7,8,8,8,5,0,8
1182,1,0,2,0,0,8,6,9,0,7,8,8,5,6,0,8,10,15,12,9,6,10,2,3,2,10,3,9,8,1,1,8
1183,8,12,10,7,5,9,4,3,2,10,2,9,10,1,1,8,4,5,6,4,4,8,6,2,4,9,6,8,7,5,2,8
1184,5,6,8,4,4,7,6,3,5,9,7,8,7,5,2,8,4,9,6,6,7,7,8,6,4,7,6,8,6,9,7,6
1185,3,4,4,2,3,7,6,6,4,6,7,8,6,6,2,8,3,7,4,5,3,8,6,11,1,6,9,8,7,6,0,8
1186,5,8,5,6,3,7,7,12,2,7,9,8,8,6,0,8,6,5,7,8,4,8,7,13,2,7,9,8,9,6,0,8
1187,4,7,6,5,6,7,9,6,3,7,6,8,5,9,5,8,4,7,6,5,5,7,7,2,4,9,7,9,7,6,2,8
1188,3,1,4,2,1,8,7,11,1,7,9,8,7,6,0,8,1,0,2,1,1,7,6,9,0,7,8,8,6,6,0,8
1189,5,4,6,6,3,7,7,12,2,7,9,8,9,6,0,8,1,0,2,0,0,7,6,9,0,7,8,8,5,6,0,8
1190,7,6,10,6,10,7,8,4,4,7,5,7,11,8,5,5,3,4,4,3,3,8,6,6,4,6,7,8,7,6,2,8
1191,4,3,4,5,3,7,7,12,1,7,9,8,8,6,0,8,5,6,8,4,4,9,5,3,5,9,4,7,8,6,2,8
1192,2,1,2,1,1,7,6,10,0,7,8,8,6,6,0,8,8,10,8,5,4,5,9,5,5,4,4,11,9,11,2,7
1193,5,8,8,6,6,8,6,6,5,6,7,8,8,6,2,7,5,9,6,7,4,7,7,12,2,7,9,8,9,6,0,8
1194,3,8,4,6,3,8,6,12,1,5,9,8,7,6,0,8,3,6,4,4,2,7,7,11,1,7,9,8,8,6,0,8
1195,4,7,6,5,4,6,6,7,5,7,8,11,8,5,2,9,8,8,11,7,12,8,8,4,4,7,6,7,12,7,8,3
1196,3,7,4,5,4,9,6,5,4,6,7,6,7,5,2,6,5,2,6,4,4,8,6,6,4,7,7,8,8,6,2,7
1197,5,8,5,6,5,8,5,11,0,7,8,8,7,5,0,8,5,9,8,6,10,7,7,3,2,7,4,8,15,6,3,7
1198,3,4,5,3,3,7,6,3,4,9,7,8,7,5,1,8,4,4,5,6,3,7,7,12,1,7,9,8,8,6,0,8
1199,5,11,6,9,4,7,7,12,2,7,9,8,9,6,0,8,6,9,9,8,11,7,7,4,3,6,6,8,10,9,5,5
1200,8,11,10,8,13,7,7,7,4,7,5,8,7,11,9,8,4,7,7,5,7,9,5,2,1,8,4,8,10,5,2,6
1201,2,3,3,1,2,6,6,7,4,7,7,10,7,5,2,9,3,4,6,3,3,7,6,3,4,9,7,8,7,5,1,8
1202,5,10,6,8,6,8,6,11,1,6,8,8,9,5,2,5,5,6,7,4,5,10,6,2,4,9,4,7,7,6,2,8
1203,3,6,6,4,7,6,5,3,1,6,5,8,7,7,2,8,9,11,12,8,8,4,6,4,5,10,11,11,11,6,4,8
1204,6,9,8,8,11,7,7,4,4,6,6,8,11,8,5,5,3,3,4,2,2,8,6,6,3,6,7,8,6,6,1,7
1205,5,10,8,8,6,8,6,2,4,9,6,8,8,6,2,8,7,9,10,6,7,5,6,3,5,9,10,10,8,5,2,7
1206,6,8,9,7,10,6,8,5,3,6,5,8,13,9,5,8,3,6,3,4,2,8,6,11,1,6,9,8,7,6,0,8
1207,5,10,6,8,4,7,7,12,2,7,9,8,9,6,0,8,6,6,8,4,5,10,6,2,5,9,4,7,8,6,2,8
1208,4,8,5,6,5,8,5,11,1,6,9,8,8,5,1,6,5,10,7,6,4,13,2,5,2,12,1,9,6,3,1,8
1209,4,8,6,6,8,9,6,2,2,8,4,8,7,7,2,5,4,8,6,6,7,7,8,6,4,6,6,8,6,9,7,10
1210,5,6,5,8,4,7,7,12,2,7,9,8,8,6,0,8,5,11,6,9,8,7,10,6,3,7,6,8,8,10,7,8
1211,3,6,5,4,5,10,5,2,2,8,4,8,5,7,2,6,4,8,6,6,7,9,7,5,5,6,7,6,8,7,2,6
1212,6,9,7,4,4,7,3,3,2,8,4,10,7,3,1,9,4,2,6,3,4,8,6,6,5,6,7,8,8,7,3,6
1213,6,10,8,8,9,8,7,7,5,6,5,8,10,8,10,12,4,3,5,5,3,7,7,12,1,7,9,8,8,6,0,8
1214,2,3,3,1,2,6,6,7,4,7,7,10,7,5,2,9,3,3,5,2,3,7,6,3,4,9,7,8,7,5,1,8
1215,6,6,9,6,9,9,8,5,4,7,6,7,11,9,6,3,3,3,4,2,2,8,6,6,3,6,7,8,6,6,1,7
1216,2,1,3,2,1,7,6,10,1,7,9,8,7,6,0,8,5,5,7,4,5,8,6,6,5,7,7,8,8,6,2,8
1217,5,10,6,7,6,8,5,11,0,6,9,8,9,6,2,6,4,2,5,4,4,8,6,6,4,7,7,8,8,6,3,6
1218,4,2,6,3,4,8,6,6,5,6,7,8,8,7,3,6,4,4,4,6,3,8,7,12,1,6,9,8,8,6,0,8
1219,4,4,4,6,3,8,7,12,1,6,9,8,8,6,0,8,2,3,4,2,2,8,6,3,4,9,6,8,6,5,1,7
1220,5,9,6,7,4,8,7,13,2,6,9,8,8,6,0,8,6,10,8,8,10,7,6,7,4,6,5,8,8,8,8,9
1221,3,7,5,5,5,10,6,6,4,6,7,5,7,5,1,5,3,6,4,4,2,8,6,11,1,6,9,8,7,6,0,8
1222,4,3,4,5,3,7,7,12,1,7,9,8,8,6,0,8,5,8,8,6,5,3,7,4,5,11,12,11,6,9,3,7
1223,6,8,9,7,10,8,7,4,5,7,6,7,12,8,6,4,6,10,7,5,4,13,2,5,2,12,1,9,6,3,1,8
1224,5,7,8,5,5,8,6,2,5,9,6,8,8,6,2,8,6,10,7,8,4,8,7,13,2,6,9,8,9,6,0,8
1225,8,11,12,8,8,5,7,3,5,10,10,10,12,6,4,8,1,0,2,0,1,7,6,9,0,7,8,8,6,6,0,8
1226,5,7,6,5,7,8,8,6,5,7,6,8,7,9,7,6,5,10,6,8,4,7,7,12,2,7,9,8,8,6,0,8
1227,4,6,7,4,8,6,5,4,2,6,4,8,12,6,3,7,5,9,7,7,8,8,7,6,4,6,7,8,8,6,2,7
1228,5,9,5,6,6,8,5,11,0,6,8,8,8,6,1,6,5,11,6,8,4,7,7,12,2,7,9,8,9,6,0,8
1229,5,2,6,4,4,8,6,7,5,7,7,8,8,6,2,7,7,10,9,8,8,8,6,6,5,6,8,8,9,6,2,7
1230,5,11,6,8,4,9,7,13,2,6,9,8,8,6,0,8,4,6,7,4,5,4,7,3,4,11,10,10,5,7,2,6
1231,4,7,5,5,5,8,7,5,5,6,6,5,8,7,2,6,4,7,6,5,4,4,7,4,5,10,11,10,6,5,2,6
1232,4,5,8,4,4,9,6,3,5,9,5,7,8,7,2,8,3,4,5,2,3,9,6,3,4,9,4,6,8,6,2,8
1233,6,10,7,5,4,13,2,5,2,12,1,9,6,3,1,8,6,9,7,4,4,10,10,6,3,5,7,9,10,13,2,6
1234,2,1,3,1,2,8,6,6,4,7,7,8,6,5,1,7,6,9,9,6,7,9,6,2,5,9,5,7,8,6,2,8
1235,8,11,10,8,13,7,7,7,4,7,5,8,7,11,9,8,4,7,7,5,9,8,7,3,3,8,4,7,10,5,2,6
1236,6,10,9,8,8,8,7,2,4,9,7,8,8,6,2,8,8,10,12,8,9,4,8,3,5,10,10,10,13,8,5,8
1237,7,6,9,5,9,7,7,5,4,6,5,8,10,8,5,5,7,10,10,7,7,9,6,2,5,9,5,7,8,6,2,8
1238,6,5,9,4,8,9,7,5,5,7,6,8,12,9,6,4,5,6,8,4,5,7,6,2,5,9,7,8,8,6,2,8
1239,5,9,6,6,6,8,5,11,0,6,9,8,7,5,0,7,4,9,6,6,7,7,8,6,4,7,6,8,6,9,7,6
1240,6,9,7,4,4,10,10,6,3,5,7,9,10,13,2,6,3,8,4,6,3,7,7,11,1,7,9,8,8,5,0,8
1241,7,8,9,7,10,8,7,5,4,7,6,7,10,9,6,4,8,10,10,6,5,9,3,3,2,9,3,10,8,1,2,9
1242,10,13,12,8,6,10,2,2,2,9,3,9,7,2,1,9,6,10,7,8,4,8,7,13,2,6,9,8,9,6,0,8
1243,4,5,8,4,4,9,6,3,5,9,5,7,8,7,2,8,8,9,11,8,13,8,7,4,4,7,6,7,11,8,6,4
1244,4,3,4,4,2,7,7,12,1,7,9,8,8,6,0,8,3,3,5,2,3,9,6,3,4,9,5,7,6,5,1,8
1245,4,4,6,3,3,10,6,3,4,9,4,7,7,6,2,8,3,6,4,4,2,8,7,11,1,7,9,8,7,5,0,8
1246,2,3,4,1,2,8,6,3,4,9,6,7,6,5,1,7,4,7,7,5,5,4,8,3,4,10,10,10,5,9,2,6
1247,8,10,12,8,9,4,8,3,5,10,10,10,13,8,5,8,4,2,6,3,4,8,6,6,5,6,7,8,8,7,3,6
1248,8,8,11,7,12,8,8,4,4,7,6,7,12,7,8,3,5,2,6,4,4,9,6,7,4,6,7,5,10,5,3,5
1249,5,9,5,6,6,7,6,10,1,7,8,8,8,4,0,8,6,10,8,8,9,8,7,5,5,6,7,7,11,7,4,6
1250,4,5,7,3,4,9,6,3,5,9,4,7,9,7,2,8,3,4,5,3,3,7,6,3,4,9,7,8,7,5,1,8
1251,5,8,8,6,9,8,6,3,2,8,4,8,12,5,2,7,5,6,7,4,5,11,6,3,4,9,2,6,7,6,2,8
1252,4,3,4,5,3,7,7,12,1,7,9,8,8,6,0,8,8,11,10,8,13,7,7,7,4,7,5,8,7,11,9,8
1253,5,6,7,5,8,7,7,4,4,7,6,8,10,8,5,6,4,6,5,4,4,8,6,6,5,7,7,8,7,5,2,8
1254,2,3,4,2,2,7,6,3,4,9,7,8,6,5,1,8,6,10,9,7,6,11,6,2,5,9,3,6,9,8,2,9
1255,3,5,5,3,4,7,6,3,4,9,7,8,7,6,1,8,5,9,6,4,3,7,3,3,2,7,4,10,6,3,2,8
1256,4,8,5,6,5,7,5,10,0,7,8,8,8,5,2,10,6,9,8,7,9,7,9,7,5,7,6,8,10,10,8,6
1257,5,2,7,4,5,8,6,6,5,6,7,7,10,6,3,6,6,5,9,4,8,9,7,5,5,7,6,8,12,9,6,4
1258,7,9,10,6,8,5,7,3,5,9,9,9,10,6,3,8,1,0,2,0,1,7,6,9,0,7,8,8,6,6,0,8
1259,4,4,4,6,3,8,7,12,1,6,9,8,8,6,0,8,4,1,5,2,3,7,6,7,4,7,7,10,7,6,2,8
